4346	38,12	A2		ordentligt	
4343	38,10	A2		väst	
4341	38,08	A2	en	sajt	
4340	38,07	A2	att	prova	
4336	38,03	A2	att	prägla	
4334	38,02	A2		dum	
4331	37,99	A2	en	övning	
4327	37,96	A2		jobbig	
4327	37,96	A2	att	måla	
4322	37,91	A2		vin	
4320	37,89	A2	att	identifiera	
4314	37,84	A2		rasism	
4314	37,84	A2	en	ståndpunkt	
4312	37,82	A2	en	granne	
4311	37,81	A2		rang	
4308	37,79	A2	att	resultera	e.g. resultera i
4300	37,72	A2	en	karriär	
4297	37,69	A2	en	trend	
4290	37,63	A2	ett	kontor	
4286	37,60	A2	att	jaga	
4283	37,57	A2		yttrandefrihet	
4271	37,46	A2	en	fortsättning	
4270	37,46	A2		diverse	
4269	37,45	A2	att	stöta	e.g. stöta på
4268	37,44	A2	att	förneka	
4266	37,42	A2		väsentlig	
4261	37,38	A2		manlig	
4260	37,37	A2	en	demonstration	
4252	37,30	A2	en	färd	
4251	37,29	A2	en	efterfrågan	
4244	37,23	A2	en	kandidat	
4244	37,23	A2	att	upprätthålla	
4238	37,17	A2	ett	fördrag	
4238	37,17	A2	ett	instrument	
4232	37,12	A2	att	analysera	
4227	37,08	A2		främmande	
4226	37,07	A2	att	uppmuntra	
4223	37,04	A2	ett	genomförande	
4222	37,03	A2		konservativ	
4217	36,99	A2		attityd	
4215	36,97	A2	en	föreställning	
4213	36,96	A2		än	
4210	36,93	A2	att	lyda	
4206	36,89	A2		juridisk	
4206	36,89	A2	en	variant	
4203	36,87	A2	en	höjd	
4203	36,87	A2	en	utrikesminister	
4201	36,85	A2	en	gäst	
4201	36,85	A2	en	hustru	
4199	36,83	A2	en	vandring	
4197	36,81	A2	att	kontakta	
4189	36,74	A2	en	mil	
4184	36,70	A2		kort	
4183	36,69	A2		eventuellt (förk. ev.)	
4176	36,63	A2	en	lära	e.g. lära sig
4174	36,61	A2	att	medge	
4173	36,60	A2		ologisk	
4166	36,54	A2		alkohol	
4166	36,54	A2		invandring	
4162	36,51	A2	en	arbetarklass	
4161	36,50	A2	en	lögn	
4161	36,50	A2	ett	yttrande	
4160	36,49	A2		tillfällig	
4158	36,47	A2		varav	
4149	36,39	A2	en	doktor (förk. dr)	
4149	36,39	A2		olaglig	
4148	36,39	A2	att	gränsa	e.g. gränsa till
4147	36,38	A2	en	vision	
4140	36,31	A2		framöver	
4140	36,31	A2		över	
4136	36,28	A2	en	omgivning	
4126	36,19	A2	ett	bistånd	
4123	36,17	A2	att	ansluta	e.g. ansluta sig
4123	36,17	A2	en	bas	
4123	36,17	A2	en	fil	
4120	36,14	A2	att	föredra	
4114	36,09	A2		hemma	
4108	36,03	A2		sönder	
	36,03	A2		etablerad	
4106	36,02	A2	att	välkomna	
4098	35,95	A2	att	tillverka	
4087	35,85	A2	en	ambition	
4076	35,75	A2	en	aktie	
4076	35,75	A2	att	anklaga	
4076	35,75	A2	ett	dygn	
4076	35,75	A2	att	förtjäna	
4069	35,69	A2		hur som helst (el. hursomhelst)	
4069	35,69	A2	en	norm	
4062	35,63	A2		osäker	
4060	35,61	A2	en	räkning	
4055	35,57	A2	en	republik	
4052	35,54	A2	ett	rykte	
4049	35,52	A2	en	jämförelse	
4043	35,46	A2	att	avstå	
4039	35,43	A2	en	ära	
4037	35,41	A2	en	länsstyrelse	
4036	35,40	A2		smart	
4034	35,39	A2	ett	bibliotek	
4032	35,37	A2	en	diktatur	
4030	35,35	A2	att	variera	
4027	35,32	A2	att	dominera	
4027	35,32	A2	att	utreda	
4023	35,29	A2	ett	boende	
4022	35,28	A2	ett	museum	
4021	35,27	A2	att	förvandla	
4020	35,26	A2	att	påbörja	
4017	35,24	A2	en	ursäkt	e.g. be om ursäkt
4016	35,23	A2		vete	
4009	35,17	A2	att	organisera	
4008	35,16	A2		kommunistisk	
4006	35,14	A2	ett	öra	
4002	35,10	A2		aktivt	
4001	35,10	A2	en	granskning	
4000	35,09	A2	en	balans	
4000	35,09	A2	en	mage	
3998	35,07	A2	att	teckna	
3994	35,03	A2		arg	
3990	35,00	A2	att	säkra	
3988	34,98	A2	en	lunch	
3981	34,92	A2	en	kommunist	
3979	34,90	A2	en	militär	
3974	34,86	A2	en	gåva	
3972	34,84	A2		för närvarande	
3970	34,82	A2		alternativ	
3967	34,80	A2		befintlig	
3967	34,80	A2	att	hälsa	
3962	34,75	A2		socialism	
3962	34,75	A2		ursprunglig	
3958	34,72	A2	en	anställning	
3951	34,66	A2	en	ansökan	
3947	34,62	A2	en	protest	
3947	34,62	A2	en	test	
3945	34,60	A2	en	anda	
3940	34,56	A2		galen	
3940	34,56	A2	en	katastrof	
3935	34,52	A2	att	hata	
3933	34,50	A2	att	gissa	
3932	34,49	A2	en	mur	
3928	34,46	A2	en	tjänsteman	
3925	34,43	A2	ett	led	
3924	34,42	A2	att	beakta	
3921	34,39	A2		till följd av	
3913	34,32	A2	att	reglera	
3910	34,30	A2	en	kristdemokrat	
3909	34,29	A2	en	flod	
3909	34,29	A2	en	talare	
3908	34,28	A2	ett	mörker	
3907	34,27	A2	en	begränsning	
3905	34,25	A2		värme	
3904	34,24	A2	ett	agerande	
3899	34,20	A2	en	minoritet	
3896	34,17	A2	att	etablera	
3894	34,16	A2	en	dam	
3892	34,14	A2		spansk	
3890	34,12	A2	ett	motiv	
3890	34,12	A2	en	olikhet	
3889	34,11	A2		rättslig	
3889	34,11	A2	en	utställning	
3888	34,10	A2		utomlands	
3885	34,08	A2	en	huvudstad	
3885	34,08	A2		likt	
3881	34,04	A2	en	terrorist	
3879	34,03	A2	en	besökare	
3877	34,01	A2	ett	hushåll	
3872	33,96	A2	att	respektera	
3871	33,96	A2		fullständig	
3862	33,88	A2		mäktig	
	33,82	A2		växande	
3855	33,81	A2		stabil	
3846	33,74	A2	en	förvaltning	
3844	33,72	A2		hat	
3844	33,72	A2	ett	mönster	
3835	33,64	A2		nyss	
3833	33,62	A2	ett	varumärke	
3832	33,61	A2	en	fastighet	
3830	33,60	A2	att	inta	
3830	33,60	A2		orolig	
3830	33,60	A2	att	rulla	
3829	33,59	A2		moral	
3826	33,56	A2	att	motivera	
3825	33,55	A2	en	myt	
3823	33,53	A2		noga	
3815	33,46	A2	att	snacka	
3815	33,46	A2		till sist	
3813	33,45	A2	att	förmedla	
3807	33,39	A2	en	hamn	
3804	33,37	A2	att	tillhandahålla	
3800	33,33	A2	att	informera	
3800	33,33	A2	en	karta	
3800	33,33	A2	att	utforma	
3797	33,31	A2	en	konvention	
3796	33,30	A2		allt mer (el. alltmer)	
3796	33,30	A2	en	koll	(vardagligt)
3794	33,28	A2	en	längd	
3794	33,28	A2		medicinsk	
3785	33,20	A2	en	läggning	
3782	33,17	A2	ett	"kilogram (el. kilo; förk. kg)"	
3775	33,11	A2	en	finansiering	
3775	33,11	A2	ett	löfte	
3775	33,11	A2	att	mörda	
	33,10	A2		anställd	
3772	33,09	A2	en	amerikan	
3772	33,09	A2	en	rit	
3771	33,08	A2		status	
3770	33,07	A2		biologisk	
3763	33,01	A2	en	dikt	
3762	33,00	A2	en	sko	
3761	32,99	A2	att	sträcka	e.g. sträcka ut
3758	32,96	A2	en	medarbetare	
3755	32,94	A2	en	lust	
3752	32,91	A2	en	kassa	
3751	32,90	A2	en	flygplats	
3749	32,89	A2	en	tingsrätt	
3747	32,87	A2	en	avdelning	
3747	32,87	A2	att	säkerställa	
3744	32,84	A2	en	åklagare	
3742	32,82	A2	att	lysa	
3735	32,76	A2	ett	lidande	
3734	32,75	A2	att	syna	
3732	32,74	A2	en	standard	
3731	32,73	A2	en	olycka	
3729	32,71	A2	en	term	
3728	32,70	A2	en	maskin	
3728	32,70	A2	en	transport	
3726	32,68	A2		etisk	
3726	32,68	A2		fattigdom	
3726	32,68	A2	att	servera	
3725	32,67	A2		intern	
3723	32,66	A2		trolig	
3721	32,64	A2	ett	golv	
3717	32,60	A2	en	förmiddag (förk. fm.)	
3712	32,56	A2	ett	statsråd	
3711	32,55	A2	att	inrätta	
3706	32,51	A2		närhet	
3706	32,51	A2		semester	
3705	32,50	A2		därigenom	
3694	32,40	A2	en	ras	
3691	32,38	A2	en	tysk	
3679	32,27	A2	en	favorit	
3677	32,25	A2	ett	framsteg	
3677	32,25	A2	en	tillvaro	
3676	32,24	A2		faktisk	
3672	32,21	A2		stolt	
3667	32,17	A2		strax	
3667	32,17	A2	att	strida	
3663	32,13	A2		angelägen	
3660	32,10	A2	att	skylla	e.g. skylla på
3656	32,07	A2		ont	
3648	32,00	A2	att	engagera	e.g. engagera sig
3647	31,99	A2	en	beräkning	
3646	31,98	A2		välkommen	
3645	31,97	A2		ideologisk	
3644	31,96	A2	ett	finger	
3643	31,96	A2	ett	hål	
3643	31,96	A2	en	prövning	
3642	31,95	A2		vettig	
	31,95	A2		komplicerad	
3638	31,91	A2		sund	
3628	31,82	A2	en	domare	
3627	31,82	A2	en	frukt	
3625	31,80	A2	en	signal	
3624	31,79	A2		guld	
3624	31,79	A2		homosexuell	
3623	31,78	A2	en	brottslighet	
3622	31,77	A2		rejäl	
3620	31,75	A2	en	rättegång	
3615	31,71	A2	ett	mått	
3614	31,70	A2	en	kammare	
3614	31,70	A2	en	nazist	
3612	31,68	A2	att	förefalla	
3611	31,67	A2		efteråt	
3610	31,67	A2	en	försäkring	
3607	31,64	A2	en	konung	
3605	31,62	A2		såklart	
3605	31,62	A2	ett	ändamål	
	31,62	A2		avsedd	
3602	31,60	A2		generell	
3602	31,60	A2		kommunism	
3600	31,58	A2	att	dölja	
3598	31,56	A2	en	arab	
3591	31,50	A2	att	sträva	
3591	31,50	A2	en	stämning	
3591	31,50	A2	ett	torg	
	31,50	A2		planerad	
3589	31,48	A2		utrustning	
3587	31,46	A2	att	vandra	
3584	31,44	A2	att	registrera	
3583	31,43	A2	att	argumentera	
3583	31,43	A2	ett	kök	
3581	31,41	A2	att	uppgå	
3580	31,40	A2		visst	
3578	31,39	A2	en	bön	
3574	31,35	A2	en	anläggning	
3574	31,35	A2		filosofi	
3572	31,33	A2	att	gråta	
3572	31,33	A2	ett	underlag	
3569	31,31	A2		typisk	
3560	31,23	A2	att	förespråka	
3557	31,20	A2	en	smärta	
3557	31,20	A2	ett	uppror	
3554	31,17	A2		strategisk	
3554	31,17	A2	en	symbol	
3552	31,16	A2		radikal	
3551	31,15	A2	en	VD (verkställande direktör)	
3545	31,10	A2	en	frid	
3543	31,08	A2		arbetskraft	
3541	31,06	A2	att	bevilja	
3541	31,06	A2	en	rot	
3540	31,05	A2	att	förmå	
3533	30,99	A2		rak	
3532	30,98	A2	att	formulera	
3532	30,98	A2		jämställdhet	
3531	30,97	A2	en	existens	
3529	30,96	A2	en	bonde	
3527	30,94	A2	att	bränna	
3524	30,91	A2		italiensk	
3520	30,88	A2	en	utgift	
3519	30,87	A2	en	förbättring	
3515	30,83	A2	att	föreställa	e.g. föreställa sig
3515	30,83	A2	en	operation	
3514	30,82	A2	att	landa	
3508	30,77	A2		service	
3507	30,76	A2	att	låsa	
3503	30,73	A2	att	varna	
3499	30,69	A2	att	anställa	
3498	30,68	A2	ett	förtryck	
3498	30,68	A2	en	varelse	
3497	30,67	A2		tyst	
3496	30,67	A2		bredvid	
3496	30,67	A2	att	syssla	
3495	30,66	A2	att	drömma	
3490	30,61	A2	ett	evangelium	
3490	30,61	A2	en	planet	
	30,60	A2		organiserad	
3485	30,57	A2	ett	fält	
3484	30,56	A2	en	omröstning	
3482	30,54	A2		psykisk	
3480	30,53	A2	ett	fåtal	
3479	30,52	A2		öppet	
3479	30,52	A2	att	överväga	
3476	30,49	A2	ett	stopp	
3472	30,46	A2	en	tråd	
3471	30,45	A2	ett	prov	
3471	30,45	A2	ett	sinne	
3471	30,45	A2		sorg	
3467	30,41	A2		ensamt	
3467	30,41	A2		gemensamt	
3466	30,40	A2		bort	
3466	30,40	A2		kommersiell	
3464	30,39	A2		före detta (förk. f.d., f d)	
3464	30,39	A2		sist	
3463	30,38	A2		i huvudsak	
3462	30,37	A2	att	lämpa sig	
3460	30,35	A2		annorlunda	
3460	30,35	A2	att	lura	
3459	30,34	A2		förvisso	
3458	30,33	A2		övervakning	
	30,32	A2		pågående	
3454	30,30	A2	en	utvärdering	
3453	30,29	A2		trygg	
3452	30,28	A2	ett	arv	
3451	30,27	A2	ett	seminarium	
3449	30,25	A2	att	besvara	
3444	30,21	A2	ett	övergrepp	
3443	30,20	A2	ett	pass	
3439	30,17	A2	att	ljuga	
3438	30,16	A2	en	uppdatering	
3436	30,14	A2		grekisk	
3430	30,09	A2		närvaro	
3428	30,07	A2	en	tidskrift	
3426	30,05	A2	en	infrastruktur	
3421	30,01	A2	en	biskop	
3418	29,98	A2	ett	läger	
3409	29,90	A2		mer och mer	
3408	29,89	A2	en	adress	
3407	29,89	A2		efterhand	
	29,87	A2		förvånad	
3402	29,84	A2		ovanlig	
3398	29,81	A2		jävla (el. djävla)	(stötande)
3395	29,78	A2	ett	kontrakt	
	29,77	A2		skild	
3392	29,75	A2		daglig	
3392	29,75	A2		penningpolitik	
3392	29,75	A2		röstning	
3391	29,74	A2		lugnt	
3390	29,74	A2	en	video	
3389	29,73	A2		med hänsyn till	
3384	29,68	A2	att	översätta	
3377	29,62	A2	en	fågel	
3375	29,60	A2	att	inkludera	
3374	29,60	A2	en	era	
3371	29,57	A2		rörande	
3370	29,56	A2	att	förena	
3370	29,56	A2		ledig	
3366	29,53	A2		kärnkraft	
3363	29,50	A2		onödig	
3351	29,39	A2	en	ryss	
3349	29,38	A2		känslig	
3346	29,35	A2	en	smak	
3345	29,34	A2	en	order	
	29,34	A2		avancerad	
3342	29,32	A2	ett	deltagande	
3342	29,32	A2	en	nämnd	
3339	29,29	A2		absolut	
3339	29,29	A2	en	israel	
3332	29,23	A2	att	prioritera	
3332	29,23	A2	att	tillägga	
3329	29,20	A2	att	blåsa	e.g. blåsa upp
3325	29,17	A2	en	trädgård	
3324	29,16	A2	ett	kors	
3324	29,16	A2		nyfiken	
3323	29,15	A2	en	kombination	
3323	29,15	A2	ett	mod	
3322	29,14	A2	ett	landskap	
3318	29,10	A2	att	överlämna	
3316	29,09	A2	en	vinnare	
3314	29,07	A2		oskyldig	
3307	29,01	A2	att	fastna	
3305	28,99	A2	en	förväntning	
3305	28,99	A2	en	temperatur	
	28,98	A2		övergripande	
3304	28,98	A2	att	motverka	
3303	28,97	A2		våldsam	
3301	28,96	A2	ett	fack	
3299	28,94	A2	att	komplettera	
3299	28,94	A2	ett	protokoll	
3297	28,92	A2	en	webb (el. web)	
3295	28,90	A2	att	bota	
3294	28,89	A2	ett	förlag	
3293	28,89	A2	att	bege sig	
3287	28,83	A2	en	konsumtion	
3287	28,83	A2		värdefull	
3285	28,82	A2	en	kost	
	28,82	A2		godkänd	
3271	28,69	A2	ett	datum	
3266	28,65	A2		därtill	
3266	28,65	A2	en	recension	
3266	28,65	A2		till	
3262	28,61	A2		omsorg	
3261	28,60	A2	ett	kriterium	
3260	28,60	A2	en	fånge	
3256	28,56	A2		extrem	
3254	28,54	A2	en	förbindelse	
3253	28,53	A2	ett	angrepp	
3251	28,52	A2	att	lansera	
3249	28,50	A2	en	saga	
3247	28,48	A2	att	basera	e.g. basera på
3244	28,46	A2	en	cykel	
3243	28,45	A2	en	design	
3243	28,45	A2		frivillig	
3242	28,44	A2		med anledning av	
3241	28,43	A2		västra	
3238	28,40	A2		påverkan	
3238	28,40	A2	en	verkan	
3236	28,39	A2		ful	
3234	28,37	A2	en	kongress	
3232	28,35	A2	att	skära	e.g. skära av/ut
3232	28,35	A2	ett	testamente	
3231	28,34	A2		gul	
3231	28,34	A2		skriftlig	
3227	28,31	A2	en	våg	
3227	28,31	A2		årlig	
3221	28,25	A2	en	reservation	
3220	28,24	A2		rättvis	
3219	28,24	A2	ett	yrke	
3219	28,24	A2	ett	århundrade	
3217	28,22	A2	ett	anslag	
3212	28,17	A2	en	drog	
3207	28,13	A2	att	gömma	e.g. gömma sig
3207	28,13	A2		äkta	
3202	28,09	A2		intellektuell	
3198	28,05	A2	en	kejsare	
3198	28,05	A2	en	planering	
3190	27,98	A2	en	släkt	
3189	27,97	A2	en	drottning	
3185	27,94	A2	att	uppträda	
3185	27,94	A2	att	övergå	
3178	27,88	A2		het	
3177	27,87	A2	ett	läkemedel	
3175	27,85	A2	en	utformning	
3173	27,83	A2		elektronisk	
3165	27,76	A2		obligatorisk	
3160	27,72	A2	att	investera	
3159	27,71	A2	en	fond	
3157	27,69	A2		dubbel	
3155	27,67	A2	att	uppkomma	
3150	27,63	A2	att	somna	
3150	27,63	A2	ett	ställningstagande	
3146	27,60	A2	att	utesluta	
3145	27,59	A2	en	frukost	
3145	27,59	A2	en	förhoppning	
3142	27,56	A2		facklig	
3141	27,55	A2	en	prognos	
3140	27,54	A2	en	sannolikhet	
3139	27,53	A2	en	advokat	
3137	27,52	A2		kapitalistisk	
3131	27,46	A2		tveksam	
3130	27,46	A2	att	anlända	
3128	27,44	A2		regn	
3124	27,40	A2	att	röja	
3122	27,39	A2	en	motsats	
3122	27,39	A2	en	referens	
3120	27,37	A2	en	fabrik	
3120	27,37	A2		i och för sig	
3115	27,32	A2		japansk	
3113	27,31	A2		plus	
3112	27,30	A2		marknadsföring	
3112	27,30	A2	att	rena	
3105	27,24	A2	en	innebörd	
3104	27,23	A2	att	stjäla	
	27,21	A2		online	
3100	27,19	A2	en	omgång	
3098	27,17	A2	att	protestera	
3098	27,17	A2	att	tillkomma	
3095	27,15	A2	att	bemöta	
3095	27,15	A2	att	tränga	e.g. tränga fram/in/ner/undan/upp
	27,11	A2		bestående	
3090	27,10	A2	en	blomma	
3090	27,10	A2	att	överföra	
3089	27,10	A2		solidaritet	
3087	27,08	A2	en	lydelse	
3084	27,05	A2	en	annons	
3083	27,04	A2	en	riksdagsledamot	
3082	27,03	A2	att	brinna	
3082	27,03	A2	att	rinna	
3081	27,03	A2	en	gärning	
3081	27,03	A2		samverkan	
3079	27,01	A2	att	rymma	
3078	27,00	A2	ett	blogginlägg	
3076	26,98	A2	att	sammanfatta	
3075	26,97	A2		östra	
3073	26,96	A2	att	dröja	
3072	26,95	A2	att	avbryta	
3070	26,93	A2	att	gräva	
3070	26,93	A2	att	stryka	
3069	26,92	A2		kreativ	
3068	26,91	A2		till dess	
3067	26,90	A2		intensiv	
3060	26,84	A2		sålunda	
3059	26,83	A2	att	roa	
3057	26,82	A2	att	understryka	
3056	26,81	A2	ett	glas	
3054	26,79	A2	ett	album	
3053	26,78	A2	ett	territorium	
3050	26,75	A2	att	möjliggöra	
3049	26,74	A2	en	fördelning	
3048	26,74	A2	en	folkomröstning	
3047	26,73	A2	ett	skede	
3046	26,72	A2	att	markera	
3045	26,71	A2	att	skaka	
3045	26,71	A2	en	sten	
3045	26,71	A2	en	vagn	
3044	26,70	A2	att	värna	
3042	26,68	A2		hemsk	
3040	26,67	A2		kriminell	
3037	26,64	A2		saklig	
	26,63	A2		närvarande	
3034	26,61	A2		automatiskt	
3034	26,61	A2	att	skämma	e.g. skämma ut sig
3033	26,60	A2	att	vittna	
3032	26,60	A2	att	spendera	
3031	26,59	A2	att	ansvara	
3031	26,59	A2	ett	ledarskap	
3030	26,58	A2	att	trivas	
3029	26,57	A2	en	figur	
3028	26,56	A2	en	bygd	
3028	26,56	A2	en	spridning	
	26,55	A2		lyckad	
3026	26,54	A2	att	le	
3023	26,52	A2	en	betalning	
3023	26,52	A2	att	oroa	e.g. oroa sig
3017	26,46	A2	ett	lov	
	26,46	A2		motsatt	
3015	26,45	A2	att	knyta	
3014	26,44	A2		från och med	
3014	26,44	A2	en	rekommendation	
3011	26,41	A2	en	ansträngning	
3011	26,41	A2	ett	institut	
3011	26,41	A2	en	kritiker	
3009	26,39	A2		övre	
3007	26,38	A2		moderat	
3001	26,32	A2		data	(plural)
2999	26,31	A2	ett	hörn	
2999	26,31	A2		inhemsk	
2999	26,31	A2	en	öl	
2997	26,29	A2	en	ängel	
2996	26,28	A2		blott	
2995	26,27	A2	att	förhålla sig	
	26,27	A2	att	förhålla	
2993	26,25	A2	en	park	
2990	26,23	A2	ett	regelverk	
2989	26,22	A2	en	nackdel	
2988	26,21	A2	ett	vittne	
2983	26,17	A2		ljus	
2981	26,15	A2		medvetet	
2979	26,13	A2		gas	
2979	26,13	A2	att	tipsa	
2977	26,11	A2	en	våldtäkt	
2976	26,10	A2	att	boka	
2974	26,09	A2		sådan här (vardagl. sån här)	
2973	26,08	A2		ekologisk	
2973	26,08	A2	att	återfinna	
2972	26,07	A2		huvudsakligen	
2969	26,04	A2	att	överge	
2968	26,03	A2	en	ockupation	
2966	26,02	A2		likaså	
2964	26,00	A2	att	bringa	
2962	25,98	A2	att	hylla	
2962	25,98	A2	en	sammanfattning	
2961	25,97	A2	en	liberal	
2960	25,96	A2	en	graf	
2960	25,96	A2	ett	slott	
2957	25,94	A2	ett	anspråk	
2955	25,92	A2	en	motsättning	
2951	25,89	A2	ett	byte	
2950	25,88	A2		logik	
2949	25,87	A2	att	resonera	
2947	25,85	A2	ett	tempel	
2946	25,84	A2	en	krönika	
2945	25,83	A2	att	tillbringa	
2944	25,82	A2	en	kopia	
2941	25,80	A2	en	instans	
2939	25,78	A2	en	företagare	
2937	25,76	A2	ett	medlemskap	
2936	25,75	A2		egentlig	
2936	25,75	A2		landsbygd	
2935	25,74	A2		integration	
2934	25,74	A2	en	gest	
2934	25,74	A2		tyst	
2932	25,72	A2	att	längta	e.g. längta efter
2927	25,67	A2	en	föreskrift	
2927	25,67	A2		generellt	e.g. generellt sett
2927	25,67	A2	ett	konto	
2924	25,65	A2		ju	e.g. ju mer…desto bättre
2924	25,65	A2		tämligen	
2923	25,64	A2		då och då	
2920	25,61	A2	att	ryka	
2918	25,60	A2	en	reglering	
	25,55	A2		misstänkt	
2908	25,51	A2	ett	paket	
2906	25,49	A2	att	bete sig	
2905	25,48	A2		kollektiv	
2904	25,47	A2	en	fotograf	
2902	25,46	A2		vänlig	
2901	25,45	A2	en	hemlighet	
2898	25,42	A2		administrativ	
2897	25,41	A2	att	dansa	
2897	25,41	A2	ett	tillägg	
2896	25,40	A2	ett	fordon	
2895	25,39	A2	att	nöja sig	
2893	25,38	A2	att	kliva	
2892	25,37	A2	en	bro	
2890	25,35	A2	ett	mandat	
2889	25,34	A2	en	inledning	
2888	25,33	A2	ett	införande	
2887	25,32	A2	att	antyda	
2887	25,32	A2	att	innefatta	
2887	25,32	A2	att	kommunicera	
2887	25,32	A2		praktiskt	e.g. praktiskt taget
2885	25,31	A2	en	förmån	
2885	25,31	A2	en	motivering	
2884	25,30	A2		tystnad	
2883	25,29	A2	en	valuta	
2879	25,25	A2	att	genomgå	
2878	25,24	A2		nåd	
2878	25,24	A2	en	redaktion	
2875	25,22	A2		extern	
2875	25,22	A2	en	sfär	
2873	25,20	A2	ett	flygplan	
2871	25,18	A2	en	kamrat	
2871	25,18	A2	en	premiärminister	
2870	25,17	A2	en	botten	
2869	25,17	A2		västerländsk	
2866	25,14	A2	en	skala	
2866	25,14	A2	en	utsikt	
2864	25,12	A2	att	besegra	
2864	25,12	A2	att	utfärda	
2862	25,10	A2	att	stimulera	
2853	25,03	A2		kraftfull	
2853	25,03	A2	att	utöka	
2852	25,02	A2	att	angripa	
2852	25,02	A2	ett	utseende	
2850	25,00	A2	en	promenad	
2847	24,97	A2		universum	
2844	24,95	A2		vanligtvis	
2840	24,91	A2	en	pensionär	
2839	24,90	A2		redo	
2838	24,89	A2	en	järnväg	
2837	24,89	A2		jämn	
2837	24,89	A2	ett	utbyte	
2837	24,89	A2		öppenhet	
2836	24,88	A2	en	grundval	
2835	24,87	A2	att	attackera	
2832	24,84	A2	att	slita	
2831	24,83	A2	en	förskola	
2830	24,82	A2		föregående	
2830	24,82	A2	att	föreskriva	
2830	24,82	A2		inspiration	
2829	24,82	A2	en	anhängare	
2827	24,80	A2	att	hyra	e.g. hyra ut
2826	24,79	A2	en	kärna	
2826	24,79	A2		över huvud taget (el. överhuvudtaget)	
2821	24,75	A2	att	löpa	
2820	24,74	A2	ett	blad	
2819	24,73	A2		gårdag	e.g. under gårdagen
2817	24,71	A2	att	tillföra	
2817	24,71	A2		trovärdighet	
2817	24,71	A2	ett	varv	
2817	24,71	A2		värdighet	
2816	24,70	A2	en	dans	
2816	24,70	A2		osäkerhet	
2815	24,69	A2		enstaka	
2811	24,66	A2	ett	flyg	
2811	24,66	A2	en	vana	
2809	24,64	A2	en	spänning	
2808	24,63	A2	ett	anfall	
2807	24,62	A2	att	utarbeta	
2805	24,60	A2	att	skrämma	
2803	24,59	A2	en	nyckel	
2798	24,54	A2	en	skribent	
2796	24,53	A2	en	garanti	
2796	24,53	A2		sakta	
2794	24,51	A2	att	tillsätta	
2794	24,51	A2	en	tvekan	
2793	24,50	A2	en	tand	
2793	24,50	A2	att	yrka	
2790	24,47	A2		tacksam	
2786	24,44	A2	att	tävla	
2781	24,39	A2		bortom	
2781	24,39	A2	att	utbilda	
2780	24,39	A2	ett	hemland	
2778	24,37	A2		utav	
2777	24,36	A2	att	avvisa	
2772	24,32	A2		potentiell	
2770	24,30	A2		sovjetisk	
2769	24,29	A2	ett	skepp	
2764	24,25	A2	en	utgång	
	24,23	A2		skrämmande	
2760	24,21	A2		omedelbar	
2754	24,16	A2	en	partner	
2750	24,12	A2		rejält	
2743	24,06	A2	en	kapacitet	
2741	24,04	A2	ett	genomsnitt	
2738	24,02	A2		värdig	
2736	24,00	A2	ett	gymnasium	
2735	23,99	A2	att	umgås	
2733	23,97	A2	ett	knä	
2732	23,96	A2	ett	element	
2732	23,96	A2		fredlig	
2732	23,96	A2		smal	
2731	23,96	A2	en	gubbe	
2730	23,95	A2	att	arrangera	
2730	23,95	A2	en	skugga	
2720	23,86	A2	att	pressa	
2719	23,85	A2		självständighet	
2718	23,84	A2		densamma	
2717	23,83	A2		slutlig	
2716	23,82	A2		tvivel	e.g. utan tvivel
2713	23,80	A2	att	fälla	
2711	23,78	A2	att	smaka	
2708	23,75	A2		näst	
2708	23,75	A2	ett	utbud	
2707	23,75	A2	en	opinion	
2707	23,75	A2	att	värdera	
2706	23,74	A2		allvarligt	
2706	23,74	A2		formell	
2703	23,71	A2		dagligen	
2703	23,71	A2		ursprungligen	
2703	23,71	A2		vidare	
2699	23,67	A2	att	fördela	
2698	23,67	A2		ovanligt	
2698	23,67	A2	att	reducera	
2698	23,67	A2		vanligt	
2694	23,63	A2	ett	skadestånd	
2693	23,62	A2	att	kopiera	
2691	23,60	A2	en	övergång	
2690	23,60	A2		anhörig	
2690	23,60	A2		ångest	
2689	23,59	A2	en	vakt	
2688	23,58	A2	att	förhandla	
2688	23,58	A2	att	koncentrera	e.g. koncentrera sig
2687	23,57	A2	en	tabell	
2682	23,53	B1	en	önskan	
2681	23,52	B1	en	konsert	
2680	23,51	B1	en	teckning	
2674	23,46	B1	att	avgå	
2673	23,45	B1	en	grav	
2671	23,43	B1	en	agenda	
2668	23,40	B1	ett	samfund	
2666	23,39	B1	en	krets	
2664	23,37	B1		kunglig	
2661	23,34	B1	en	anmälan	
2661	23,34	B1	att	inneha	
2658	23,32	B1	en	soffa	
2658	23,32	B1		stabilitet	
2656	23,30	B1	ett	förnuft	
2654	23,28	B1		därav	
2653	23,27	B1	en	tredjedel	
2652	23,26	B1		ovanstående	
2652	23,26	B1		trovärdig	
2649	23,24	B1	att	strunta	e.g. strunta i
2648	23,23	B1		akademisk	
2648	23,23	B1		permanent	
2645	23,20	B1		nyttig	
2642	23,17	B1	en	invändning	
2635	23,11	B1	en	våning	
2634	23,10	B1		långsamt	
2634	23,10	B1		vild	
2632	23,09	B1		propaganda	
	23,07	B1		troende	
2628	23,05	B1	ett	exemplar	
2627	23,04	B1	en	resolution	
